,correlation,scores_based_on_emp_rank,p_value,subharmonic_method,periods_considered
126,-0.6716591603258679,"[0.7159149275566454, 0.376360359258144, 1.0, 0.0, 0.5430603048641831, 0.2353917963151157, 0.281506836758236, 0.0882383278648494, 0.0300106374407216, 0.0330232359304241, 0.1961887605741155, 0.1217835024478182, 0.0501871464539357]",0.011933266788669461,Smallest_delta_t_and_choose_top_3_t_sub,25
127,-0.5842312020004479,"[0.7278570724717319, 0.0703602582383274, 1.0, 0.0420372137556353, 0.2199480773503424, 0.002924671040483, 0.0, 0.0410030692466559, 0.0707862876153184, 0.0187682770522027, 0.0486063038318088, 0.0351510232354238, 0.0119931749073056]",0.036019423183202295,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),25
128,-0.6052445061323593,"[0.7181682140191687, 0.1101519160301726, 1.0, 0.0899156346304518, 0.1921765944283135, 0.0861715732742609, 0.2872057314739062, 0.0297579345249772, 0.1214739252411638, 0.050071156575911, 0.1067294990846208, 0.0607035480478132, 0.0]",0.028389805572380362,Smallest_ratio_and_filter_by_smallest_t_sub,25
129,-0.6508421236951436,"[0.8073197282224319, 0.2028144655561872, 1.0, 0.1712577980809055, 0.3160673423399496, 0.1652162581762445, 0.4274709674767492, 0.0641801611168209, 0.2197369209688505, 0.1030409722175114, 0.1976002710949645, 0.1221656951028725, 0.0]",0.015989903216865102,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,25
130,-0.002457732796989763,"[0.5498627292790443, 0.7613911099998745, 0.1479629687808938, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.4435327342452274, 0.4031071786296744, 0.2716151738598797, 0.2463363031517522, 0.8459078890966825, 0.4313190909220067]",0.9936421501271681,Smallest_t_sub_and_choose_top_3_delta_t,25
131,0.05912875755735547,"[0.090567557665143, 0.4329291561745582, 0.154029036891946, 0.4021167093540274, 0.6092031060400445, 1.0, 0.7991355930494851, 0.3390965117638329, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.8478390855186582,Smallest_t_sub_and_filter_by_smallest_delta_t,25
132,-0.6716591603258679,"[0.7159149275566454, 0.376360359258144, 1.0, 0.0, 0.5430603048641831, 0.2353917963151157, 0.281506836758236, 0.0882383278648494, 0.0300106374407216, 0.0330232359304241, 0.1961887605741155, 0.1217835024478182, 0.0501871464539357]",0.011933266788669461,Smallest_delta_t_and_choose_top_3_t_sub,26
133,-0.5842312020004479,"[0.7278570724717319, 0.0703602582383274, 1.0, 0.0420372137556353, 0.2199480773503424, 0.002924671040483, 0.0, 0.0410030692466559, 0.0707862876153184, 0.0187682770522027, 0.0486063038318088, 0.0351510232354238, 0.0119931749073056]",0.036019423183202295,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),26
134,-0.6052445061323593,"[0.7181682140191687, 0.1101519160301726, 1.0, 0.0899156346304518, 0.1921765944283135, 0.0861715732742609, 0.2872057314739062, 0.0297579345249772, 0.1214739252411638, 0.050071156575911, 0.1067294990846208, 0.0607035480478132, 0.0]",0.028389805572380362,Smallest_ratio_and_filter_by_smallest_t_sub,26
135,-0.6508421236951436,"[0.8073197282224319, 0.2028144655561872, 1.0, 0.1712577980809055, 0.3160673423399496, 0.1652162581762445, 0.4274709674767492, 0.0641801611168209, 0.2197369209688505, 0.1030409722175114, 0.1976002710949645, 0.1221656951028725, 0.0]",0.015989903216865102,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,26
136,-0.002457732796989763,"[0.5498627292790443, 0.7613911099998745, 0.1479629687808938, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.4435327342452274, 0.4031071786296744, 0.2716151738598797, 0.2463363031517522, 0.8459078890966825, 0.4313190909220067]",0.9936421501271681,Smallest_t_sub_and_choose_top_3_delta_t,26
